run_idx,object,n1,n2,dtype,device,t_data_create_cpu,t_h2d_transfer,t_curves,t_match_and_base_crown,t_tangent,t_alloc_output,t_kernel_surf_pts,t_d2h_transfer,t_total,peak_mem_mb
0,vase,1250,5000,float64,cuda,0.00020011700007671607,0.0002199300000711446,0.05861301299989918,0.009849372000076073,0.005075541999985944,0.030924472000037895,0.45780301799993595,4.293425832000025,4.856111296000108,8788.27294921875
1,vase,1250,5000,float64,cuda,0.00020590099995843048,0.00024207299998124654,0.06377344700001686,0.013731913000015084,0.006849704000046586,0.030567760000053568,0.4563916429999608,4.326035886999989,4.897798328000022,8788.27294921875
2,vase,1250,5000,float64,cuda,0.00016438699992704642,0.00019111000005977985,0.04930153700001938,0.010146179999992455,0.005307224000034694,0.03026627400004145,0.47913313399999424,4.0865431380000246,4.661052984000094,8788.27294921875
3,vase,1250,5000,float64,cuda,0.00016249099996912264,0.00019245900000441907,0.04588093799998205,0.009961870999973144,0.005674000999988493,0.030448264000028757,0.47093682199999876,4.561028126999986,5.124284972999931,8788.27294921875
4,vase,1250,5000,float64,cuda,0.00017237999998087616,0.00022431399997913104,0.04502107899998009,0.009327957999971659,0.005317052000009426,0.030044406999991224,0.4856029029999718,4.0612136910000345,4.636923783999919,8788.27294921875
5,vase,1250,5000,float64,cuda,0.0001739660000339427,0.00019787899998391367,0.04535498899997492,0.009327090999931897,0.005452709999985927,0.030780650999986392,0.4825066719999995,4.09639866200007,4.670192619999966,8788.27294921875
6,vase,1250,5000,float64,cuda,0.00018187399996349995,0.00019257399992511637,0.045135529000049246,0.011528123999937634,0.00595081099993422,0.030458511000006183,0.480298232999985,4.396780600000056,4.970526255999857,8788.27294921875
7,vase,1250,5000,float64,cuda,0.00016411299998253526,0.00018766899995625863,0.04457869199995912,0.009515833000023122,0.005488434000085363,0.030333680000012464,0.4737973179999244,4.06566623599997,4.629731974999913,8788.27294921875
8,vase,1250,5000,float64,cuda,0.0002230339999869102,0.00022741199995834904,0.04575162300000102,0.012848330999986501,0.0072682389999272345,0.030109170999935486,0.47051260599994293,4.780826504999936,5.347766920999675,8788.27294921875
9,vase,1250,5000,float64,cuda,0.0001919050000651623,0.00022550699998191703,0.04669332299999951,0.010240734000035445,0.005876401000023179,0.03018505600005028,0.4764494119999654,4.148220113999969,4.71808245200009,8788.27294921875
0,vase,1250,5000,float32,cuda,0.00017070800004148623,0.00019240599999648111,0.046754089000046406,0.009627289000036399,0.0062390150000055655,0.014747896000017136,0.2238092239999787,2.0521259349999355,2.3536665620000576,4399.71435546875
1,vase,1250,5000,float32,cuda,0.00016620500002773042,0.00020816699998249533,0.044837773000040215,0.008661272999916036,0.0058134240000526916,0.015059799000027851,0.22405688399999235,2.2266370459999507,2.52544057099999,4399.71435546875
2,vase,1250,5000,float32,cuda,0.0002209520000633347,0.0002591790000678884,0.06543088400007946,0.011676177000026655,0.0072160169999051504,0.014854513999921437,0.22228298999993967,2.398793934999958,2.7207346479999615,4399.71435546875
