run_idx,object,n1,n2,dtype,device,t_data_create_cpu,t_h2d_transfer,t_curves,t_match_and_base_crown,t_tangent,t_alloc_output,t_kernel_surf_pts,t_d2h_transfer,t_total
5,vase,300,1200,float32,cpu,0.00020677499969679047,8.799997885944322e-08,0.01865547199986395,0.006421145999865985,0.0032961660003820725,0.06091833999971641,0.17417538500012597,1.8999980966327712e-07,0.2636735619994397
6,vase,300,1200,float32,cpu,0.00020981399984520976,1.2300006346777081e-07,0.01832544399985636,0.004224456999963877,0.003035016000012547,0.06291852999993353,0.17226584800027922,1.339999471383635e-07,0.26097936599990135
7,vase,300,1200,float32,cpu,0.00020762399981322233,1.0100029612658545e-07,0.019150696999986394,0.006416257000182668,0.0032314149998455832,0.06168758100011473,0.1759887289999824,1.1899965102202259e-07,0.26668252299987216
8,vase,300,1200,float32,cpu,0.0001985850003620726,9.799987310543656e-08,0.018677689000014652,0.00441987300018809,0.0031485240001529746,0.06236107999984597,0.16920173200014688,1.1599968274822459e-07,0.2580076970002665
9,vase,300,1200,float32,cpu,0.00020964100031051203,1.0400026440038346e-07,0.01922062099993127,0.004395775999910256,0.0030273249999481777,0.06227021200038507,0.17169530399996802,1.429998519597575e-07,0.26081912600056967
0,vase,625,2500,float64,cpu,0.00020559499989758478,1.0699977792683057e-07,0.018803516999923886,0.004493538000133412,0.004255238000041572,0.5267112199999247,1.5445689329999368,1.2900000001536682e-07,2.099038276999636
1,vase,625,2500,float64,cpu,0.0002038560000983125,8.899996828404255e-08,0.018746452999948815,0.004490867000185972,0.004512192999754916,0.5278479290000178,1.5760918739997578,1.6800004232209176e-07,2.131893428999774
2,vase,625,2500,float64,cpu,0.00020358799974928843,1.0699977792683057e-07,0.01951051100013501,0.004419299999881332,0.004201423000267823,0.5250670280001941,1.5889418640003896,1.8700029613683e-07,2.1423440080006912
3,vase,625,2500,float64,cpu,0.00020526000025711255,1.1700012692017481e-07,0.01939889300001596,0.004627889999937906,0.004251183999713248,0.525618151999879,1.5452224460000252,9.89998625300359e-08,2.099324040999818
4,vase,625,2500,float64,cpu,0.00021228000014161807,9.59998942562379e-08,0.027500338000209013,0.006135873999937758,0.005024171000059141,0.5333055589999276,1.5576568989999942,2.8800013751606457e-07,2.129835505000301
