run_idx,object,n1,n2,dtype,device,t_data_create_cpu,t_h2d_transfer,t_curves,t_match_and_base_crown,t_tangent,t_alloc_output,t_kernel_surf_pts,t_d2h_transfer,t_total
4,banana,1250,5000,float64,cpu,0.00019736500007638824,8.899996828404255e-08,0.015919183999812958,0.004521014000147261,0.005733329000122467,1.6616699060000428,5.101364170000124,1.7299998944508843e-07,6.789405230000284
5,banana,1250,5000,float64,cpu,0.00019813200015050825,1.1499969332362525e-07,0.016542743999707454,0.00454596599956858,0.005942057999618555,1.6695349569999962,5.177754939000351,1.7100001059588976e-07,6.874519081999097
6,banana,1250,5000,float64,cpu,0.0002044689999820548,9.700033842818812e-08,0.016571579000355996,0.004537216999779048,0.0060777399999096815,1.6589974050002638,5.018893710999691,1.0900021152338013e-07,6.705282327000532
7,banana,1250,5000,float64,cpu,0.00019095499965260387,8.899996828404255e-08,0.015629063000233145,0.004360571000233904,0.005923109999912413,1.6586106980003024,5.006130733000191,1.0900021152338013e-07,6.690845328000705
8,banana,1250,5000,float64,cpu,0.0002177619999201852,1.0400026440038346e-07,0.015866411999923002,0.004777002000082575,0.005790309000076377,1.6698919759996897,4.9725363490001655,1.1299971447442658e-07,6.669080026999836
9,banana,1250,5000,float64,cpu,0.00020734299960167846,9.699988368083723e-08,0.02200152200020966,0.006125702000190358,0.006561280999903829,1.628274378000242,5.065444552999907,1.2400005289237015e-07,6.728614999999991
0,banana,1250,5000,float32,cpu,0.00021794600024804822,9.89998625300359e-08,0.016011517000151798,0.004265264999958163,0.005196332999730657,0.8568189630000234,2.6267567909999343,8.899996828404255e-08,3.509267002999877
1,banana,1250,5000,float32,cpu,0.00019870200003424543,9.800032785278745e-08,0.015908809999928053,0.0049919690000024275,0.0050400529999024,0.8302529000002323,2.6139926650002963,1.5900013750069775e-07,3.470385356000861
2,banana,1250,5000,float32,cpu,0.0002068089997919742,8.699998943484388e-08,0.015672428000016225,0.004211373000089225,0.005418808999820612,0.8216578830001708,2.633314982000229,1.0000030670198612e-07,3.480482471000414
3,banana,1250,5000,float32,cpu,0.00020546199993987102,9.699988368083723e-08,0.015557737999642995,0.0044352169998091995,0.00510347899989938,0.8140571649996673,2.6336914940002316,9.999985195463523e-08,3.473050751998926
4,banana,1250,5000,float32,cpu,0.0002116129999194527,9.89998625300359e-08,0.01636442300014096,0.004437225999936345,0.005023301000164793,0.8185413209998842,2.6146149699998205,1.2500004231696948e-07,3.459193077999771
5,banana,1250,5000,float32,cpu,0.000198299999738083,9.800032785278745e-08,0.016008435000003374,0.004237171000113449,0.005178227000214974,0.8236766879999777,2.6339963479999824,1.550001798023004e-07,3.4832954220005377
6,banana,1250,5000,float32,cpu,0.0001937950000865385,1.0500025382498279e-07,0.015996838999853935,0.0046064610000939865,0.005097479000141902,0.8192852080001103,2.6567894210002123,1.5899968275334686e-07,3.5019694670004355
7,banana,1250,5000,float32,cpu,0.00018676700028663618,8.999995770864189e-08,0.022032215999843174,0.005892989999665588,0.005827541000144265,0.8216174569997747,2.612770897000246,1.6500007404829375e-07,3.468328122999992
8,banana,1250,5000,float32,cpu,0.00017707300003166893,1.1300016922177747e-07,0.016165872000328818,0.0042795529998329584,0.005120818999785115,0.8551030759999776,2.646215738999672,1.7000002117129043e-07,3.5270624149998184
9,banana,1250,5000,float32,cpu,0.00018875699970521964,1.3199996828916483e-07,0.01577536200011309,0.0042333549999966635,0.0050587959999575105,0.8257630939997398,2.6157374839999648,2.0000015865662135e-07,3.466757179999604
