run_idx,object,n1,n2,dtype,device,t_data_create_cpu,t_h2d_transfer,t_curves,t_match_and_base_crown,t_tangent,t_alloc_output,t_kernel_surf_pts,t_d2h_transfer,t_total,peak_mem_mb
3,apple,1250,5000,float64,cuda,0.00016484900061186636,0.00032266200014419155,0.04313186899980792,0.006176625000080094,0.010738775999925565,0.017511103999822808,0.2132511030004025,5.255302279000716,5.546599267001511,8788.27197265625
4,apple,1250,5000,float64,cuda,0.00016423299985035555,0.0001877489994512871,0.04339630899994518,0.006162519999634242,0.010644824999872071,0.017520722999506688,0.21322226200027217,5.26943682000001,5.560735440998542,8788.27197265625
5,apple,1250,5000,float64,cuda,0.0001588989998708712,0.00020382399998197798,0.04618699500042567,0.006377740000061749,0.010905742000431928,0.017346900000120513,0.21303353300027084,5.282214691000263,5.5764283240014265,8788.27197265625
6,apple,1250,5000,float64,cuda,0.00016304899963870412,0.00019210299979022238,0.04439412400006404,0.006092229000387306,0.01072598199971253,0.01753515000018524,0.21316334299990558,5.248215278999851,5.5404812589995345,8788.27197265625
7,apple,1250,5000,float64,cuda,0.00016669700016791467,0.00019244199938839301,0.04360828999961086,0.006820878000326047,0.011116798999864841,0.017163770000479417,0.2131383370006006,5.314823828999579,5.607031042000017,8788.27197265625
8,apple,1250,5000,float64,cuda,0.0001639219999560737,0.0001978069994947873,0.04519577900009608,0.006283270000494667,0.01128445499944064,0.016983415000140667,0.21388833800028806,5.346700510000119,5.64069749600003,8788.27197265625
9,apple,1250,5000,float64,cuda,0.00015837199953239178,0.00020244699953764211,0.04581892300029722,0.0066975839999940945,0.011003167000126268,0.01727968700015481,0.21303744000033475,5.352114941999389,5.646312561999366,8788.27197265625
0,apple,1250,5000,float32,cuda,0.00016226600018853787,0.00024336899969057413,0.04582661899985396,0.0030734140000276966,0.011351776000083191,0.01506290599991189,0.11155804800000624,2.6294672999993054,2.8167456979990675,4399.71337890625
1,apple,1250,5000,float32,cuda,0.0001728309998725308,0.0001817620004658238,0.044427171000279486,0.003043470000193338,0.011076659000536893,0.014012390999596391,0.1139250810001613,2.598825670000224,2.7856650350013297,4399.71337890625
2,apple,1250,5000,float32,cuda,0.00015280400020856177,0.00019027200050913962,0.04477169900019362,0.0031587149996994413,0.011160605999975814,0.014220187000319129,0.11167116300021007,2.595385191999412,2.780710638000528,4399.71337890625
3,apple,1250,5000,float32,cuda,0.00015643599999748403,0.00019074100055149756,0.0445508909997443,0.0031759599996803445,0.011490134000268881,0.014202800000020943,0.11154800300028,2.6300019880000036,2.815316953000547,4399.71337890625
4,apple,1250,5000,float32,cuda,0.0001766320001479471,0.00022556200019607786,0.045689360999858764,0.0030638009993708692,0.011615469999924244,0.015198870999483916,0.11149883399957616,2.6090304830004243,2.7964990139989823,4399.71337890625
5,apple,1250,5000,float32,cuda,0.0001712970006337855,0.0001882130000012694,0.04525275300056819,0.003279868999925384,0.01076906899925234,0.015238125999530894,0.11159791299996868,2.6291476110000076,2.815644850999888,4399.71337890625
6,apple,1250,5000,float32,cuda,0.00015427400012413273,0.00020312400010880083,0.04381243900024856,0.0030686480004078476,0.011348234000251978,0.015255436000188638,0.11153274100070121,2.6001663229999394,2.7855412190019706,4399.71337890625
7,apple,1250,5000,float32,cuda,0.00016206500004045665,0.00019629799953690963,0.04476942399924155,0.003078478000134055,0.011426504999690223,0.014204245000655646,0.111514059000001,2.6123823269999775,2.7977334009992774,4399.71337890625
