Start time,Curves ST,Curves ET,Tangents ST,Tangents ET/Data ST,Data ET,Surface ST,Surface ET/End Time,n2,dtype,backend,device,platform,label,source_file,Total_Time,Curves_Time,Tangents_Time,Surface_Time,Compilation_Overhead
259.5907395,259.5911932,259.6187275,259.6212754,259.6267075,259.9788122,259.9788122,261.2290979,2500,float32,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,1.638358399,0.027534295,0.005432142,1.250285761,No
403.4052788,403.4057085,403.4311192,403.4351554,403.4436614,407.1845143,407.1845143,418.2095666,5000,float64,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,14.80428788,0.025410709,0.008506048,11.02505234,No
418.7564406,418.7576635,418.8023603,418.8078304,418.8216037,422.1080171,422.1080171,432.8375879,5000,float64,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,14.08114728,0.044696758,0.013773383,10.72957081,No
433.5564547,433.5569223,433.58196,433.5853637,433.5939233,436.4018736,436.4018736,447.336903,5000,float64,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,13.78044824,0.025037662,0.008559616,10.93502939,No
447.7663472,447.7667728,447.7899953,447.7934939,447.8019806,450.5826127,450.5826127,461.2330464,5000,float64,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,13.46669925,0.023222484,0.008486622,10.65043369,No
461.6625806,461.6630234,461.6881879,461.69141,461.6997446,464.5028041,464.5028041,475.213535,5000,float64,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,13.55095443,0.025164589,0.00833464,10.7107309,No
475.6640664,475.6644876,475.6889949,475.6924218,475.7007889,478.4968644,478.4968644,489.3165105,5000,float64,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,13.65244406,0.024507287,0.008367079,10.81964606,No
489.7505231,489.7509601,489.7745247,489.7777512,489.7860164,492.5593138,492.5593138,503.4647186,5000,float64,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,13.71419556,0.023564519,0.008265233,10.90540484,No
503.9123123,503.9127347,503.9370259,503.9401611,503.9483355,506.9165724,506.9165724,518.1828833,5000,float64,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,14.27057103,0.024291243,0.008174413,11.26631093,No
518.6509687,518.6514107,518.6771297,518.6804082,518.6898735,522.0786977,522.0786977,533.1495867,5000,float64,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,14.49861801,0.02571897,0.009465319,11.07088909,No
533.8853953,533.885995,533.9326436,533.9392947,533.9541928,536.8923026,536.8923026,547.9361583,5000,float64,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,14.050763,0.046648575,0.014898057,11.04385572,No
764.8136258,764.8142386,764.8424893,764.8455041,764.8529584,766.2538565,766.2538565,771.8694344,5000,float32,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,7.05580859,0.028250694,0.007454347,5.615577892,No
772.3158252,772.3163713,772.3515701,772.3556575,772.3676129,774.0863618,774.0863618,779.648749,5000,float32,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,7.33292378,0.035198806,0.011955341,5.562387239,No
779.9526678,779.9536326,779.9796314,779.9823897,779.9896402,781.4296134,781.4296134,787.4397301,5000,float32,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,7.487062247,0.025998844,0.00725051,6.010116697,No
787.7438095,787.7444995,787.7746263,787.7774799,787.7847662,789.184734,789.184734,794.642037,5000,float32,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,6.898227524,0.030126779,0.007286283,5.457303024,No
794.9528344,794.953534,794.9808365,794.9836171,794.9913775,796.4260417,796.4260417,802.6792829,5000,float32,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,7.726448497,0.027302497,0.007760487,6.253241192,No
802.9783068,802.978981,803.0147454,803.0202818,803.0343465,804.4525476,804.4525476,810.2632307,5000,float32,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,7.284923843,0.035764382,0.014064705,5.810683079,No
810.7297895,810.7304166,810.7685932,810.7735899,810.7864963,812.3263938,812.3263938,817.7669897,5000,float32,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,7.037200212,0.038176565,0.012906394,5.440595946,No
818.0869558,818.0875449,818.1171897,818.1201449,818.1274853,819.5188923,819.5188923,825.5087263,5000,float32,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,7.421770545,0.029644789,0.007340418,5.98983404,No
825.8000161,825.8006137,825.8269767,825.8298459,825.8371342,827.2621882,827.2621882,832.7928634,5000,float32,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,6.992847378,0.026363046,0.007288295,5.530675203,No
833.1110475,833.111613,833.1432219,833.1461735,833.1535019,834.7580888,834.7580888,841.2527374,5000,float32,TensorV,CPU,Colab,apple,TensorV_CPU_stats_Colab_apple.xlsx,8.141689879,0.031608835,0.007328405,6.494648628,No
898.6865658,898.686743,898.6889427,898.6977418,898.6993471,898.6993471,898.6993471,899.0819639,1200,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.395398197,0.002199743,0.00160526,0.382616869,No
899.4161565,899.4162906,899.418514,899.4278857,899.4301653,899.4301653,899.4301653,899.8172055,1200,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.40104896,0.002223383,0.002279615,0.387040222,No
900.1459839,900.1461532,900.1483351,900.157309,900.1591186,900.1591186,900.1591186,900.5581222,1200,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.412138347,0.002181891,0.001809543,0.399003678,No
900.8816898,900.8818578,900.8839289,900.8930236,900.8946968,900.8946968,900.8946968,901.2708562,1200,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.389166482,0.002071069,0.00167319,0.376159447,No
901.6033181,901.6034527,901.6056286,901.6149832,901.616891,901.616891,901.616891,902.0065665,1200,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.403248422,0.002175823,0.00190788,0.389675452,No
902.3392333,902.3393575,902.3413089,902.3494214,902.3513144,902.3513144,902.3513144,902.7360293,1200,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.396796003,0.00195143,0.001893043,0.384714875,No
903.068573,903.0687172,903.0712684,903.0811872,903.0830931,903.0830931,903.0830931,903.4921622,1200,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.423589225,0.002551163,0.001905893,0.409069147,No
903.8319914,903.8321775,903.83437,903.8433752,903.8450741,903.8450741,903.8450741,904.2427132,1200,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.410721722,0.002192526,0.001698882,0.397639039,No
904.5692629,904.5693851,904.5714041,904.5803021,904.582036,904.582036,904.582036,904.9654662,1200,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.396203285,0.002018988,0.001733857,0.38343021,No
971.7461,971.7462443,971.7484,971.757221,971.758989,971.758989,971.758989,972.0963169,1200,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.350216871,0.002155731,0.001767982,0.337327835,No
972.527559,972.5277179,972.5297778,972.5390646,972.5407335,972.5407335,972.5407335,972.8788711,1200,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.35131207,0.002059861,0.001668902,0.338137638,No
973.3177586,973.3180791,973.3203116,973.3300674,973.3329669,973.3329669,973.3329669,973.6849022,1200,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.367143561,0.002232517,0.002899489,0.351935336,No
974.1322562,974.132392,974.1361524,974.1462243,974.1482592,974.1482592,974.1482592,974.5095194,1200,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.377263178,0.003760393,0.002034966,0.361260163,No
974.9503175,974.9504422,974.9525582,974.9619122,974.9636114,974.9636114,974.9636114,975.2976905,1200,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.347373032,0.00211601,0.001699208,0.334079101,No
975.736422,975.7365552,975.7389827,975.7482585,975.7500489,975.7500489,975.7500489,976.0905076,1200,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.354085585,0.002427509,0.001790453,0.340458692,No
976.536171,976.5363042,976.5385425,976.5479071,976.5495567,976.5495567,976.5495567,976.8918554,1200,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.355684433,0.002238349,0.001649582,0.342298701,No
977.3107807,977.3109504,977.3126999,977.3223334,977.3241318,977.3241318,977.3241318,977.6536087,1200,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.342828043,0.001749423,0.001798419,0.32947689,No
978.0856185,978.085751,978.0879049,978.0973064,978.0990436,978.0990436,978.0990436,978.4295484,1200,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.343929894,0.002153892,0.001737216,0.330504814,No
1016.245723,1016.245866,1016.248319,1016.265214,1016.268539,1016.268539,1016.268539,1017.660807,2500,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,1.415084048,0.002452587,0.003324992,1.392267624,No
1018.372438,1018.372583,1018.37597,1018.395827,1018.399025,1018.399025,1018.399025,1019.578681,2500,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,1.206242186,0.003387632,0.003198079,1.179655729,No
1020.191041,1020.191198,1020.193521,1020.210239,1020.213355,1020.213355,1020.213355,1021.426476,2500,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,1.235434428,0.002323056,0.00311686,1.213120229,No
1022.022352,1022.02249,1022.024702,1022.041444,1022.045402,1022.045402,1022.045402,1023.171866,2500,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,1.149514071,0.002212443,0.00395858,1.126463156,No
1023.755551,1023.75568,1023.758415,1023.77615,1023.779412,1023.779412,1023.779412,1024.89744,2500,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,1.141888742,0.002734866,0.003262065,1.118028278,No
1025.470233,1025.470358,1025.473097,1025.488924,1025.492182,1025.492182,1025.492182,1026.608555,2500,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,1.138322446,0.00273857,0.00325775,1.116373679,No
1027.188027,1027.188166,1027.190464,1027.206521,1027.209706,1027.209706,1027.209706,1028.320473,2500,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,1.132446132,0.002297282,0.003185109,1.11076695,No
1028.889048,1028.88918,1028.891528,1028.910238,1028.913681,1028.913681,1028.913681,1030.043975,2500,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,1.154927419,0.00234839,0.003442886,1.130293789,No
1030.623386,1030.623515,1030.626036,1030.642297,1030.645488,1030.645488,1030.645488,1031.782499,2500,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,1.159113288,0.002521094,0.00319128,1.137010859,No
1032.366846,1032.36698,1032.369148,1032.385601,1032.388867,1032.388867,1032.388867,1033.532943,2500,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,1.166097679,0.002167875,0.003265433,1.144076669,No
1075.939201,1075.939332,1075.941489,1075.95834,1075.961627,1075.961627,1075.961627,1076.897523,2500,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.958321922,0.002156489,0.003287679,0.935895837,No
1077.395968,1077.396122,1077.398268,1077.414412,1077.41748,1077.41748,1077.41748,1078.364528,2500,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.968559588,0.002145984,0.003067468,0.947048142,No
1078.878123,1078.878255,1078.880508,1078.896942,1078.900332,1078.900332,1078.900332,1079.830615,2500,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.952491855,0.002253043,0.003389432,0.930283145,No
1080.344144,1080.344283,1080.346404,1080.362847,1080.366316,1080.366316,1080.366316,1081.320535,2500,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.976391363,0.002121487,0.003468939,0.95421867,No
1081.85906,1081.859218,1081.861737,1081.878848,1081.882131,1081.882131,1081.882131,1082.839541,2500,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.980480531,0.002519072,0.003283565,0.957409487,No
1083.367259,1083.367388,1083.369458,1083.385642,1083.38894,1083.38894,1083.38894,1084.318785,2500,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.951525131,0.002070267,0.003298241,0.929844817,No
1084.812469,1084.812598,1084.814744,1084.831853,1084.836541,1084.836541,1084.836541,1085.764353,2500,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.951884344,0.002145645,0.004688426,0.927811817,No
1086.274964,1086.275156,1086.277279,1086.293465,1086.296737,1086.296737,1086.296737,1087.216129,2500,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.941165441,0.00212275,0.00327257,0.919391826,No
1087.727338,1087.727467,1087.729824,1087.745433,1087.748727,1087.748727,1087.748727,1088.690706,2500,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.963368013,0.002356827,0.003294433,0.941979217,No
1089.201029,1089.201152,1089.203193,1089.220066,1089.223224,1089.223224,1089.223224,1090.160943,2500,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,0.959914001,0.002040826,0.003158007,0.937719874,No
1126.42627,1126.42639,1126.428894,1126.460033,1126.465969,1126.465969,1126.465969,1130.782981,5000,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,4.356710618,0.002504454,0.005935566,4.317011824,No
1131.765783,1131.765936,1131.768664,1131.799385,1131.805587,1131.805587,1131.805587,1135.388457,5000,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,3.622673944,0.002727878,0.006202201,3.582870183,No
1136.356764,1136.35691,1136.359626,1136.390622,1136.396831,1136.396831,1136.396831,1139.978251,5000,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,3.621486992,0.00271611,0.006209192,3.581419347,No
1140.975472,1140.975601,1140.978107,1141.0091,1141.015511,1141.015511,1141.015511,1144.718325,5000,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,3.742852336,0.002506335,0.006410884,3.702813438,No
1145.719487,1145.719619,1145.722419,1145.75369,1145.760134,1145.760134,1145.760134,1149.376862,5000,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,3.657374892,0.002800432,0.006443083,3.616728259,No
1150.342725,1150.342901,1150.345306,1150.377582,1150.383867,1150.383867,1150.383867,1153.996155,5000,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,3.653429753,0.002404488,0.006285096,3.612287724,No
1154.972101,1154.972228,1154.975123,1155.008699,1155.014862,1155.014862,1155.014862,1158.595709,5000,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,3.623607828,0.002895156,0.00616241,3.580847118,No
1159.561796,1159.561926,1159.564348,1159.596205,1159.602528,1159.602528,1159.602528,1163.229832,5000,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,3.668035343,0.002421979,0.006322262,3.627303908,No
1164.235482,1164.2356,1164.237983,1164.268579,1164.274577,1164.274577,1164.274577,1167.737642,5000,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,3.502160316,0.002383291,0.005997977,3.463065178,No
1168.713119,1168.713252,1168.715867,1168.745925,1168.752027,1168.752027,1168.752027,1172.663654,5000,float64,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,3.950534865,0.002614654,0.006102436,3.911626644,No
1292.21661,1292.216766,1292.219107,1292.250046,1292.257247,1292.257247,1292.257247,1295.144452,5000,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,2.927842502,0.002340767,0.007201097,2.887205215,No
1295.8883,1295.888425,1295.890921,1295.92191,1295.93024,1295.93024,1295.93024,1298.887379,5000,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,2.999078742,0.002495762,0.008330962,2.957138198,No
1299.613065,1299.613192,1299.615661,1299.647453,1299.653285,1299.653285,1299.653285,1302.515193,5000,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,2.902128252,0.002469101,0.005831981,2.861907863,No
1303.240346,1303.24047,1303.242914,1303.282415,1303.296727,1303.296727,1303.296727,1306.116193,5000,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,2.875846611,0.00244405,0.014311773,2.819466079,No
1306.838506,1306.838749,1306.841121,1306.872492,1306.879084,1306.879084,1306.879084,1309.760405,5000,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,2.921899316,0.002372696,0.006591981,2.881321121,No
1310.478768,1310.47891,1310.481416,1310.511529,1310.517493,1310.517493,1310.517493,1313.467883,5000,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,2.989115404,0.002506325,0.005964073,2.950389827,No
1314.178697,1314.178828,1314.181278,1314.211298,1314.217226,1314.217226,1314.217226,1317.039101,5000,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,2.860403349,0.00245018,0.005928791,2.821874013,No
1317.743612,1317.743747,1317.746197,1317.776148,1317.78195,1317.78195,1317.78195,1320.59051,5000,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,2.846897868,0.002450687,0.005802452,2.808559856,No
1321.297817,1321.297953,1321.30133,1321.332532,1321.339558,1321.339558,1321.339558,1324.272915,5000,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,2.975098298,0.003377843,0.007026376,2.933356839,No
1324.995708,1324.995833,1324.998298,1325.028451,1325.03543,1325.03543,1325.03543,1327.869716,5000,float32,Numba,CPU,Kaggle,banana,Numba_CPU_stats_Kaggle_banana.xlsx,2.874008014,0.002464852,0.006978998,2.834285621,No
1708.843335,1708.843427,1709.007786,1709.016711,1709.496102,1709.496102,1709.496102,1710.078986,1200,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.235650954,0.164358965,0.479390725,0.582884382,No
1710.158058,1710.158187,1710.315092,1710.324137,1710.802908,1710.802908,1710.802908,1711.397612,1200,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.23955455,0.156905279,0.478770716,0.594704285,No
1711.485733,1711.485861,1711.639493,1711.648396,1712.171026,1712.171026,1712.171026,1712.7601,1200,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.274366538,0.153632881,0.522629965,0.589073632,No
1712.840201,1712.84034,1712.997072,1713.006534,1713.505478,1713.505478,1713.505478,1714.100742,1200,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.260540833,0.156732062,0.498943973,0.595264211,No
1714.181914,1714.182133,1714.350874,1714.361254,1714.849352,1714.849352,1714.849352,1715.446494,1200,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.264580445,0.1687417,0.488097524,0.597142707,No
1715.524409,1715.524538,1715.678047,1715.686982,1716.164973,1716.164973,1716.164973,1716.766059,1200,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.241650803,0.153508522,0.477991438,0.601086279,No
1716.852068,1716.852195,1717.011728,1717.021458,1717.510763,1717.510763,1717.510763,1718.108516,1200,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.256447806,0.159532808,0.489305341,0.597753004,No
1718.19055,1718.190814,1718.352404,1718.362953,1718.874463,1718.874463,1718.874463,1719.45977,1200,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.269220186,0.161589989,0.511509837,0.585306628,No
1719.539389,1719.539515,1719.699964,1719.709128,1720.211444,1720.211444,1720.211444,1720.832345,1200,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.292956217,0.160448565,0.502315801,0.620901726,No
1720.911881,1720.91203,1721.066924,1721.077086,1721.561105,1721.561105,1721.561105,1722.189312,1200,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.277431097,0.154893221,0.484019254,0.628207018,No
1755.378614,1755.378799,1755.768297,1755.779053,1756.330945,1756.330945,1756.330945,1756.910716,1200,float32,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.532102667,0.389498072,0.551891943,0.579771471,No
1756.992858,1756.993021,1757.380334,1757.390838,1757.945702,1757.945702,1757.945702,1758.523251,1200,float32,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.530392986,0.387312243,0.554864314,0.577548502,No
1758.609642,1758.61005,1758.999046,1759.009076,1759.557185,1759.557185,1759.557185,1760.126671,1200,float32,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.517029729,0.388995357,0.548109122,0.569486412,No
1760.210163,1760.210296,1760.607827,1760.618029,1761.189031,1761.189031,1761.189031,1761.759353,1200,float32,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.549190142,0.397531339,0.571001878,0.570322497,No
1761.845133,1761.845262,1762.255862,1762.266624,1762.810314,1762.810314,1762.810314,1763.359216,1200,float32,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.514082326,0.410599808,0.543690639,0.548901293,No
1763.445882,1763.446075,1763.852057,1763.862275,1764.405288,1764.405288,1764.405288,1764.962115,1200,float32,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.516233204,0.405981777,0.543012701,0.556827634,No
1765.045315,1765.045444,1765.420613,1765.430653,1765.965856,1765.965856,1765.965856,1766.516477,1200,float32,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.471161682,0.375168899,0.535202505,0.5506209,No
1766.597851,1766.597997,1766.979294,1766.989106,1767.535091,1767.535091,1767.535091,1768.10408,1200,float32,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.506228798,0.381296522,0.545984623,0.568989097,No
1768.186681,1768.186828,1768.570364,1768.581556,1769.120713,1769.120713,1769.120713,1769.680311,1200,float32,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.493629662,0.383535785,0.539157094,0.559598267,No
1769.761572,1769.761701,1770.13743,1770.147858,1770.676853,1770.676853,1770.676853,1771.235737,1200,float32,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,1.474165606,0.375729498,0.528994405,0.558884291,No
1811.107478,1811.107617,1811.425993,1811.44328,1812.48365,1812.48365,1812.48365,1814.302039,2500,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,3.194560479,0.318375902,1.040370004,1.818388462,No
1814.421275,1814.421397,1814.74298,1814.759587,1815.739461,1815.739461,1815.739461,1817.380938,2500,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,2.959663405,0.321582551,0.97987366,1.641477019,No
1817.493398,1817.493528,1817.821997,1817.83845,1818.832496,1818.832496,1818.832496,1820.47345,2500,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,2.980051876,0.328469148,0.994045861,1.640954082,No
1820.589208,1820.589324,1820.915079,1820.931826,1821.920881,1821.920881,1821.920881,1823.601973,2500,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,3.012764852,0.325754826,0.989055012,1.681092021,No
1823.716785,1823.716906,1824.049547,1824.066495,1825.059581,1825.059581,1825.059581,1826.712825,2500,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,2.996040175,0.33264066,0.99308589,1.65324445,No
1826.83983,1826.840053,1827.16873,1827.18624,1828.199664,1828.199664,1828.199664,1829.863508,2500,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,3.023677247,0.328677168,1.013423754,1.663843896,No
1829.975647,1829.975793,1830.297886,1830.314241,1831.303415,1831.303415,1831.303415,1833.005576,2500,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,3.029929167,0.322092972,0.989173861,1.702161184,No
1833.121313,1833.121454,1833.451326,1833.468753,1834.504532,1834.504532,1834.504532,1836.178105,2500,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,3.056792196,0.329872115,1.035778331,1.673573224,No
1836.292853,1836.292977,1836.634863,1836.651873,1837.678792,1837.678792,1837.678792,1839.326175,2500,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,3.03332169,0.341886078,1.026919183,1.647382304,No
1839.437584,1839.437726,1839.767495,1839.78524,1840.765422,1840.765422,1840.765422,1842.449109,2500,float64,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,3.011525222,0.329769693,0.980182462,1.683686978,No
1920.060245,1920.060375,1920.837671,1920.855841,1921.97022,1921.97022,1921.97022,1923.579814,2500,float32,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,3.519568812,0.777296,1.114379501,1.609593725,No
1923.698787,1923.698917,1924.50833,1924.527514,1925.651127,1925.651127,1925.651127,1927.234906,2500,float32,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,3.536119651,0.809412749,1.123612372,1.583779937,No
1927.354852,1927.355097,1928.157943,1928.178363,1929.341863,1929.341863,1929.341863,1930.959691,2500,float32,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,3.60483833,0.802845793,1.163499804,1.617827623,No
1931.073747,1931.07386,1931.851854,1931.868968,1933.04434,1933.04434,1933.04434,1934.665273,2500,float32,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,3.591526106,0.777993756,1.175371871,1.620932608,No
1934.781092,1934.781219,1935.553282,1935.570664,1936.707566,1936.707566,1936.707566,1938.318722,2500,float32,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,3.537629903,0.772062314,1.136902615,1.611155972,No
1938.437472,1938.437603,1939.222235,1939.239234,1940.347943,1940.347943,1940.347943,1941.93795,2500,float32,Python,CPU,Kaggle,banana,Python_CPU_stats_Kaggle_banana.xlsx,3.500478515,0.784631857,1.108708788,1.590007551,No
